bedrooms,bathrooms,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,price(k),sqft_lot(k),sqft_living(k)
3,1.0,2.0,0,0,2,5,1960,0,1908,0,98056,47.505,-122.171,180.0,9.6,2.0
5,3.25,2.0,0,0,5,8,3160,0,1972,0,98040,47.5373,-122.224,1250.0,13.2,3.2
4,2.0,2.0,0,0,4,7,1630,400,1925,0,98133,47.7056,-122.342,435.0,4.0,2.0
3,1.5,1.0,0,0,3,7,1240,0,1962,0,98034,47.7167,-122.202,355.0,15.9,1.2
5,3.25,2.0,0,0,3,10,3850,1520,1918,2008,98004,47.6499,-122.216,3000.0,14.1,5.4
5,2.5,2.0,0,0,5,9,2670,0,1958,0,98155,47.7565,-122.284,685.0,14.5,2.7
3,1.0,1.0,0,0,4,7,1640,0,1960,0,98059,47.4941,-122.151,311.0,12.1,1.6
4,2.25,1.0,0,0,4,7,2130,0,1966,0,98031,47.4119,-122.211,305.0,9.6,2.1
3,2.5,1.5,0,0,4,7,1850,700,1924,0,98144,47.5758,-122.287,675.0,5.0,2.6
4,2.75,1.0,0,2,4,8,1850,1780,1968,0,98040,47.566,-122.225,769.0,15.4,3.6
3,1.5,1.5,0,0,5,7,1690,0,1954,0,98006,47.5732,-122.136,430.0,9.7,1.7
6,2.0,1.5,0,0,4,7,2390,0,1925,0,98011,47.7589,-122.216,516.2,8.7,2.4
3,3.5,1.0,0,2,5,7,1340,1010,1940,0,98125,47.7288,-122.284,760.0,10.7,2.4
3,3.5,2.0,0,0,3,8,1180,240,2003,0,98115,47.6827,-122.324,580.0,1.2,1.4
3,2.25,1.0,0,0,4,8,1170,400,1980,0,98133,47.7604,-122.356,476.0,7.2,1.6
3,1.75,1.0,0,0,4,7,1600,0,1967,0,98034,47.7202,-122.249,510.0,19.2,1.6
2,1.0,1.0,0,0,3,6,720,0,1955,0,98106,47.5267,-122.36,205.0,5.0,0.7
3,1.0,1.0,0,0,3,7,1470,0,1969,0,98032,47.3616,-122.286,240.0,7.4,1.5
5,3.5,2.0,0,2,3,10,1970,820,1991,0,98166,47.4384,-122.347,738.0,17.0,2.8
3,1.75,1.0,0,0,5,6,860,860,1940,0,98125,47.7336,-122.29,420.0,8.1,1.7
3,1.75,1.0,0,0,4,7,1300,0,1969,0,98052,47.6388,-122.103,455.0,9.6,1.3
4,1.0,1.5,0,0,5,8,1820,700,1912,0,98144,47.5785,-122.292,765.0,5.5,2.5
4,1.5,1.5,0,0,4,7,1780,0,1962,0,98059,47.5142,-122.163,372.0,7.9,1.8
3,1.0,1.0,0,0,2,6,1200,0,1948,0,98118,47.5414,-122.281,160.0,8.4,1.2
4,2.5,2.0,0,0,3,9,2990,0,2003,0,98074,47.6292,-122.024,772.0,9.6,3.0
5,1.75,2.0,0,0,4,9,1910,0,1906,0,98112,47.6249,-122.311,1125.0,5.6,1.9
3,1.0,1.5,0,0,3,7,1370,0,1924,0,98103,47.6619,-122.351,479.0,3.0,1.4
3,2.5,2.0,0,0,3,8,1910,0,1999,0,98075,47.5989,-122.016,570.0,4.9,1.9
4,1.0,1.5,0,0,3,6,1170,0,1959,0,98125,47.7281,-122.289,350.0,8.1,1.2
3,2.5,3.0,0,0,3,8,1250,0,2004,0,98115,47.6978,-122.318,353.0,0.9,1.2
5,2.5,2.0,0,0,3,10,3340,0,2002,0,98038,47.4565,-122.066,699.0,24.8,3.3
3,2.0,2.0,0,0,4,7,1380,0,1955,0,98148,47.4374,-122.335,265.0,8.5,1.4
1,1.0,1.5,0,0,3,6,780,0,1989,0,98014,47.713,-121.315,167.0,10.2,0.8
4,2.25,1.0,0,0,3,8,1390,690,1964,0,98008,47.6264,-122.113,500.0,8.0,2.1
3,1.0,2.0,0,0,4,6,1410,0,1901,0,98144,47.5924,-122.302,700.0,7.2,1.4
1,1.0,1.0,0,0,3,6,520,0,1918,0,98116,47.5579,-122.395,295.0,5.6,0.5
4,3.5,2.0,0,2,3,9,2590,910,2004,0,98115,47.6834,-122.292,1010.0,4.1,3.5
2,1.0,1.0,0,0,5,6,840,0,1969,0,98042,47.3644,-122.082,209.0,5.3,0.8
3,1.75,1.0,0,0,4,7,1440,800,1968,0,98001,47.2635,-122.284,276.0,9.2,2.2
4,2.5,2.0,0,0,3,8,2100,0,2002,0,98059,47.4956,-122.163,380.0,5.9,2.1
3,1.5,1.0,0,0,3,7,1150,600,1954,0,98024,47.5666,-121.902,315.0,12.5,1.8
4,2.5,2.0,0,0,3,9,3130,0,1996,0,98014,47.6618,-121.962,685.5,60.5,3.1
3,2.0,1.0,0,0,4,7,1470,0,1968,0,98002,47.2973,-122.08,254.6,20.0,1.5
3,2.0,1.0,0,0,4,6,720,720,1942,2007,98056,47.4947,-122.185,230.0,5.6,1.4
3,3.0,3.0,0,0,3,8,1430,0,2003,0,98103,47.6971,-122.34,335.0,1.2,1.4
4,2.5,1.0,0,0,3,7,1460,710,1980,0,98052,47.6789,-122.116,550.0,9.6,2.2
3,1.0,1.5,0,0,4,7,1150,0,1956,0,98032,47.374,-122.296,123.3,8.0,1.2
4,2.75,1.5,0,0,3,7,2170,0,1966,0,98030,47.3741,-122.189,275.4,9.7,2.2
4,3.5,1.5,0,3,3,7,1640,990,1984,0,98188,47.4355,-122.272,325.0,3.4,2.6
4,2.5,2.0,0,0,3,9,2490,0,1997,0,98053,47.6507,-122.004,635.0,40.6,2.5
3,1.75,1.0,0,0,4,7,1110,600,1944,0,98107,47.6689,-122.37,513.0,5.0,1.7
4,2.5,1.0,0,0,3,8,1490,640,1980,0,98075,47.5748,-122.031,580.0,35.8,2.1
3,1.0,1.0,0,0,3,7,940,0,1954,0,98148,47.4353,-122.335,225.0,9.3,0.9
3,1.0,1.0,0,0,3,7,1060,340,1961,0,98168,47.5119,-122.321,265.0,9.5,1.4
4,1.75,1.0,0,0,3,7,930,700,1978,0,98144,47.5961,-122.305,313.0,3.0,1.6
2,1.0,1.0,0,0,3,7,1370,0,1948,0,98133,47.7344,-122.336,296.0,8.4,1.4
4,2.75,1.0,0,0,3,8,1680,700,1957,2001,98007,47.5929,-122.133,655.5,15.8,2.4
5,1.75,1.0,0,0,4,8,2140,0,1951,0,98002,47.3167,-122.214,250.8,12.1,2.1
4,2.5,2.0,0,0,3,8,1970,0,2004,0,98059,47.4893,-122.138,438.0,8.5,2.0
3,2.75,2.0,0,0,4,8,1980,570,1967,0,98072,47.7596,-122.117,590.0,54.0,2.6
3,1.0,1.0,0,0,4,7,1080,0,1947,0,98133,47.7309,-122.336,329.5,5.2,1.1
3,2.25,2.0,0,0,3,10,2110,960,1987,0,98006,47.5522,-122.144,1195.0,9.6,3.1
2,1.0,1.0,0,0,3,6,900,570,1944,0,98199,47.6527,-122.386,415.0,6.0,1.5
4,2.5,2.0,0,0,3,10,3620,0,1984,0,98052,47.7204,-122.115,900.0,42.6,3.6
3,1.5,1.0,0,0,3,7,1050,0,1975,0,98024,47.5602,-121.86,378.0,57.5,1.0
2,1.0,1.0,0,3,5,6,1050,0,1905,0,98022,47.2221,-122.059,474.0,403.4,1.0
3,1.0,2.0,0,0,3,7,1320,0,1900,0,98122,47.6049,-122.288,464.0,3.6,1.3
3,1.0,1.0,0,0,4,7,1210,0,1956,0,98155,47.7693,-122.32,310.0,7.6,1.2
3,1.5,2.0,0,1,5,7,1860,0,1952,0,98177,47.7716,-122.392,580.0,7.2,1.9
3,2.75,1.0,1,3,4,8,1830,1000,1962,0,98070,47.3782,-122.514,999.0,505.2,2.8
2,1.0,1.0,0,0,5,6,810,0,1942,0,98199,47.6493,-122.398,510.0,6.5,0.8
3,1.5,1.0,0,1,3,7,1160,470,1940,0,98115,47.6725,-122.272,650.0,7.5,1.6
3,1.0,1.0,0,0,4,7,880,0,1978,0,98023,47.2707,-122.34,196.0,19.6,0.9
4,1.75,1.0,0,0,3,6,1010,650,1952,0,98168,47.4943,-122.331,220.0,11.7,1.7
3,2.25,2.0,0,2,3,10,3440,0,1985,0,98006,47.5647,-122.108,855.0,10.6,3.4
3,1.75,1.0,0,0,4,8,1440,670,1978,0,98028,47.7344,-122.246,483.0,10.5,2.1
3,1.0,1.0,0,0,3,7,1060,0,1952,0,98133,47.7703,-122.35,400.0,12.0,1.1
3,2.5,2.0,0,0,3,8,1900,0,1993,0,98011,47.7433,-122.194,435.0,8.0,1.9
1,1.0,1.0,0,0,3,8,760,60,2007,0,98126,47.5473,-122.371,219.5,1.1,0.8
4,3.5,2.0,0,0,3,12,4860,0,1996,0,98039,47.6172,-122.23,2950.0,23.9,4.9
3,2.5,3.0,0,0,3,7,2050,0,2008,0,98133,47.7612,-122.344,427.0,3.2,2.0
2,1.5,1.5,0,0,3,7,1090,0,1900,0,98103,47.6652,-122.338,430.0,4.0,1.1
2,1.5,1.5,0,0,3,7,1090,0,1900,0,98103,47.6652,-122.338,685.0,4.0,1.1
2,1.5,1.0,0,0,3,7,1060,860,1937,0,98199,47.6497,-122.393,495.0,6.2,1.9
3,2.5,2.0,0,0,3,7,1870,0,1990,0,98001,47.342,-122.279,300.0,7.9,1.9
4,1.75,1.5,0,0,3,7,2690,0,1940,0,98146,47.4951,-122.352,390.0,46.6,2.7
3,1.75,1.5,0,0,4,7,1260,900,1928,0,98144,47.5729,-122.315,385.0,5.9,2.2
4,2.5,2.0,0,0,3,9,3000,0,1995,0,98027,47.535,-122.049,740.0,10.4,3.0
4,3.0,2.0,0,1,3,9,1610,680,1924,2011,98116,47.574,-122.415,991.7,2.4,2.3
3,2.75,2.5,0,0,4,9,1830,420,1909,1991,98122,47.6033,-122.287,765.0,9.6,2.2
4,2.25,2.0,0,2,4,8,2130,0,1961,0,98006,47.5672,-122.161,802.0,8.7,2.1
4,2.75,1.0,0,0,4,8,1700,800,1969,0,98004,47.5901,-122.198,950.0,20.0,2.5
4,2.5,2.0,0,0,3,7,2300,0,1988,0,98042,47.3412,-122.108,392.0,41.2,2.3
3,2.5,1.0,0,0,3,8,3360,0,1989,0,98014,47.6601,-121.946,590.0,218.2,3.4
4,2.5,2.0,0,0,2,7,1920,0,1989,0,98126,47.5153,-122.37,425.0,9.0,1.9
5,1.75,1.5,0,4,4,8,1740,700,1944,0,98146,47.4948,-122.37,765.0,15.1,2.4
3,2.25,2.0,0,0,4,7,1440,0,1983,0,98034,47.7257,-122.162,313.5,3.5,1.4
3,1.0,2.0,0,0,4,6,1780,0,1947,0,98125,47.727,-122.3,320.0,6.8,1.8
4,1.75,1.0,0,0,3,8,1350,140,1960,0,98199,47.6388,-122.399,604.0,4.5,1.5
3,2.0,2.0,0,0,3,8,1060,340,2004,0,98112,47.6196,-122.298,570.0,1.7,1.4
4,2.5,2.0,0,0,4,8,2150,0,1982,0,98052,47.7224,-122.101,639.0,12.0,2.2
4,2.0,1.0,0,0,4,7,1910,0,1963,0,98059,47.4804,-122.133,335.0,10.2,1.9
4,1.75,2.0,0,0,4,8,2080,580,1917,0,98115,47.6743,-122.308,896.0,3.5,2.7
3,1.75,1.0,0,0,3,7,1650,0,1957,0,98188,47.442,-122.282,259.5,12.3,1.6
3,2.0,1.0,0,0,4,7,1380,600,1958,0,98115,47.6921,-122.283,637.0,6.0,2.0
4,2.75,1.0,0,0,3,8,1370,1320,1980,0,98023,47.3078,-122.383,307.4,8.9,2.7
3,1.75,1.0,0,0,4,7,860,520,1925,0,98117,47.6822,-122.399,535.0,3.6,1.4
4,2.25,1.5,0,0,4,7,1520,980,1940,0,98117,47.6882,-122.382,669.5,4.0,2.5
3,1.75,1.0,0,0,3,7,1590,0,1952,0,98166,47.4713,-122.344,259.0,7.1,1.6
4,1.5,1.0,0,0,1,7,1100,0,1919,0,98122,47.6033,-122.295,441.0,3.3,1.1
4,2.5,2.0,0,0,3,7,980,490,2003,0,98118,47.5275,-122.271,228.8,1.6,1.5
2,2.0,1.0,0,0,3,8,1680,0,2006,0,98053,47.7194,-122.022,530.0,5.0,1.7
2,2.0,1.0,0,0,4,6,750,700,1924,0,98112,47.633,-122.282,524.0,2.3,1.4
4,2.25,1.5,0,0,5,8,1200,820,1925,0,98126,47.5576,-122.376,430.0,4.8,2.0
4,3.25,1.5,0,0,5,9,1890,580,1906,0,98112,47.6331,-122.31,1325.0,4.8,2.5
3,1.0,1.0,0,0,3,7,1230,0,1969,0,98042,47.3285,-122.134,210.0,12.2,1.2
4,2.5,1.0,0,0,3,7,1230,620,1930,2013,98126,47.5386,-122.373,449.0,5.0,1.8
2,2.5,2.0,0,0,3,9,2540,0,2004,0,98116,47.5747,-122.414,945.0,7.1,2.5
3,1.0,1.0,0,0,3,6,970,0,1957,0,98188,47.4369,-122.272,200.4,9.1,1.0
3,1.5,1.0,0,0,3,6,1070,0,1985,0,98002,47.3115,-122.209,220.0,6.6,1.1
4,3.0,1.0,0,0,4,8,1870,750,1956,0,98006,47.5646,-122.184,659.5,18.4,2.6
4,2.75,1.5,0,0,5,8,2110,0,1966,0,98008,47.6269,-122.1,746.0,8.2,2.1
3,1.75,1.0,0,0,3,8,1280,830,1982,0,98052,47.7219,-122.102,540.0,7.1,2.1
5,2.0,1.0,0,0,3,7,1020,890,1968,0,98133,47.7074,-122.349,485.0,5.5,1.9
2,1.0,1.0,0,0,3,6,670,0,1942,0,98126,47.5165,-122.372,202.0,7.8,0.7
4,5.5,1.0,0,0,4,11,4310,2620,1950,1991,98006,47.5547,-122.144,2525.0,45.1,6.9
3,2.75,1.0,0,0,3,8,1360,650,1979,0,98028,47.7728,-122.253,502.0,11.2,2.0
2,2.75,1.0,0,0,3,8,1210,560,2003,0,98001,47.2773,-122.276,279.0,10.5,1.8
3,1.0,1.0,0,0,4,7,1040,300,1921,0,98103,47.6916,-122.352,409.5,4.1,1.3
3,2.0,1.0,0,0,3,7,1260,400,1983,0,98034,47.7203,-122.194,453.0,15.0,1.7
4,1.0,1.5,0,0,3,6,1820,0,1947,0,98106,47.5185,-122.363,367.0,5.5,1.8
3,2.5,2.0,0,0,3,9,2510,0,1992,0,98056,47.5204,-122.206,550.0,5.4,2.5
3,1.5,1.0,0,0,3,7,1560,0,1962,0,98031,47.4117,-122.209,273.5,8.3,1.6
4,3.0,1.0,0,0,3,7,1340,940,1978,0,98125,47.711,-122.306,505.0,7.4,2.3
3,2.5,2.0,0,0,3,9,2650,0,1994,0,98053,47.668,-122.063,770.0,40.7,2.6
4,2.25,2.0,0,0,3,8,2470,0,1984,0,98155,47.7514,-122.286,565.0,7.4,2.5
3,0.75,1.0,0,0,5,7,1270,0,1971,0,98077,47.7567,-122.073,316.0,10.1,1.3
4,1.0,1.5,0,0,3,7,1520,0,1960,0,98198,47.3706,-122.31,160.0,7.3,1.5
3,1.0,1.0,0,0,3,7,1310,0,1956,0,98198,47.4105,-122.295,170.0,9.5,1.3
3,1.0,1.0,0,0,3,7,1310,0,1956,0,98198,47.4105,-122.295,235.0,9.5,1.3
4,3.5,2.0,0,0,3,12,3930,0,1999,0,98005,47.6399,-122.158,1799.0,39.1,3.9
3,1.0,1.0,0,0,3,7,990,0,1967,0,98034,47.7274,-122.202,310.0,7.0,1.0
4,1.75,1.0,0,0,4,7,1040,1040,1955,0,98178,47.4866,-122.232,285.0,13.6,2.1
2,1.0,1.0,0,0,3,6,960,0,1942,0,98117,47.6946,-122.362,280.0,4.9,1.0
4,4.25,2.0,0,3,3,10,4070,0,2004,0,98040,47.59,-122.229,2298.0,13.9,4.1
4,2.5,2.0,0,0,3,9,2750,0,1989,0,98075,47.5843,-122.06,763.8,16.1,2.8
5,2.75,1.0,0,2,3,8,1880,1350,1965,0,98166,47.4393,-122.347,530.0,13.6,3.2
1,1.0,1.5,0,0,3,7,890,0,1996,0,98019,47.7216,-121.883,362.0,211.6,0.9
2,1.0,1.0,0,0,3,6,990,0,1931,0,98117,47.6939,-122.368,430.0,4.9,1.0
3,1.0,1.5,0,0,4,7,1290,0,1919,0,98117,47.6879,-122.392,456.5,3.9,1.3
4,2.5,2.0,0,0,3,7,2170,0,1989,0,98115,47.6999,-122.305,445.0,5.3,2.2
3,1.0,1.0,0,0,3,7,960,370,1963,0,98034,47.7204,-122.196,386.9,10.5,1.3
3,1.0,1.0,0,0,4,7,1340,0,1955,0,98006,47.5771,-122.151,479.0,13.8,1.3
3,2.5,2.0,0,0,3,8,2200,0,2000,0,98065,47.5319,-121.867,525.0,4.5,2.2
4,1.75,1.0,0,0,3,7,1260,1260,1979,0,98023,47.3224,-122.343,272.0,10.9,2.5
4,1.0,1.5,0,0,3,7,1180,0,1950,0,98125,47.7165,-122.308,517.0,13.5,1.2
3,1.75,1.0,0,0,4,8,1330,1330,1951,0,98117,47.6993,-122.378,615.0,7.8,2.7
3,1.75,1.0,0,0,3,7,1250,0,1965,0,98008,47.6285,-122.118,439.0,7.0,1.2
3,2.5,1.0,0,0,4,10,2270,0,1988,0,98029,47.5622,-122.022,716.0,7.9,2.3
2,1.0,1.0,0,2,4,7,1080,0,1942,1968,98118,47.5128,-122.251,308.0,6.2,1.1
3,2.25,2.0,0,0,4,8,1620,0,1926,0,98119,47.643,-122.361,800.0,4.5,1.6
3,2.0,1.0,0,0,3,7,880,60,1941,0,98117,47.6771,-122.398,575.0,5.0,0.9
3,1.5,1.0,0,0,4,7,1620,0,1967,0,98042,47.3665,-122.107,220.0,9.3,1.6
4,2.5,2.0,0,0,4,8,2350,0,1987,0,98006,47.5478,-122.153,770.0,8.0,2.4
3,1.75,1.0,0,0,3,7,2090,0,1967,0,98034,47.7326,-122.194,425.0,7.5,2.1
3,2.25,2.0,0,0,3,7,1760,0,1984,0,98065,47.5124,-121.866,387.0,45.1,1.8
4,1.75,1.0,0,3,3,8,1450,600,1974,0,98155,47.7431,-122.286,790.0,10.9,2.0
2,1.0,1.0,0,0,3,5,600,0,1933,0,98146,47.5065,-122.339,156.0,4.0,0.6
2,1.0,1.0,0,0,5,8,1320,1220,1942,0,98118,47.5259,-122.261,580.0,7.0,2.5
4,2.25,2.0,0,0,3,8,2090,0,1970,0,98033,47.6715,-122.164,490.0,10.9,2.1
5,3.25,2.0,0,2,3,9,2070,630,1926,2014,98144,47.5959,-122.291,950.0,3.6,2.7
2,2.5,2.0,0,0,3,8,1090,320,2008,0,98126,47.5659,-122.37,400.0,1.3,1.4
2,2.5,2.0,0,0,3,8,1170,0,2008,0,98133,47.7041,-122.351,325.0,1.6,1.2
4,2.5,2.0,0,0,3,9,2540,0,2002,0,98092,47.3314,-122.18,365.0,6.7,2.5
3,1.75,1.5,0,0,4,7,2190,0,1920,0,98002,47.3063,-122.223,255.0,6.0,2.2
5,3.5,2.0,0,1,3,9,2870,1020,1984,0,98125,47.7246,-122.284,985.0,13.3,3.9
4,2.5,1.0,0,0,3,7,1100,930,1967,0,98115,47.6955,-122.301,595.0,10.7,2.0
3,1.0,1.0,0,0,5,7,1350,0,1944,0,98125,47.7318,-122.305,427.5,7.1,1.4
3,1.5,1.5,0,0,3,8,1310,630,1915,0,98112,47.6205,-122.291,728.0,4.0,1.9
2,1.0,1.0,0,0,3,7,1000,260,1940,0,98117,47.6898,-122.384,550.0,4.0,1.3
3,2.0,1.0,0,0,3,7,1400,1400,1954,0,98125,47.7055,-122.315,650.0,10.5,2.8
5,3.25,1.0,0,2,4,9,2230,850,1968,0,98033,47.6651,-122.19,1125.0,13.4,3.1
3,1.0,1.0,0,0,5,6,840,0,1969,0,98042,47.3637,-122.083,203.0,6.5,0.8
2,1.0,1.0,0,0,5,6,860,0,1903,0,98118,47.5496,-122.279,311.0,3.3,0.9
6,2.0,1.0,0,0,3,6,1200,1200,1932,2005,98028,47.7705,-122.269,387.5,7.7,2.4
4,2.0,1.0,0,0,3,7,1640,0,1963,0,98155,47.7471,-122.324,370.0,7.2,1.6
2,1.0,1.0,0,0,3,6,1060,0,1951,0,98125,47.7317,-122.296,228.0,6.1,1.1
2,1.75,1.0,0,0,5,7,1080,1000,1923,0,98117,47.6896,-122.362,740.0,4.8,2.1
4,2.0,1.0,0,0,3,7,1070,1020,1974,0,98178,47.5077,-122.268,200.0,6.6,2.1
3,1.0,1.0,0,0,4,7,1240,0,1927,0,98103,47.6835,-122.347,660.0,3.5,1.2
4,2.0,2.0,0,0,3,7,2030,0,1944,0,98168,47.4806,-122.287,275.0,8.4,2.0
2,1.0,1.0,0,0,3,7,950,170,1938,0,98199,47.6496,-122.392,708.0,5.2,1.1
3,2.5,2.0,0,0,3,8,1270,0,1993,0,98045,47.4639,-121.744,280.0,9.7,1.3
4,2.5,2.0,0,0,3,8,2260,0,2002,0,98042,47.3488,-122.151,325.0,5.7,2.3
3,2.5,2.0,0,0,3,7,1780,0,1995,0,98045,47.4723,-121.707,495.0,47.5,1.8
2,2.0,1.5,0,0,3,7,980,800,1922,0,98119,47.6474,-122.362,691.0,3.8,1.8
4,2.5,2.0,0,2,4,11,4080,0,1983,0,98004,47.6344,-122.214,2288.0,18.4,4.1
3,2.5,1.0,0,0,5,7,1360,760,1979,0,98001,47.341,-122.265,329.5,22.5,2.1
3,2.5,2.0,0,0,3,9,2060,0,1989,0,98023,47.3045,-122.351,348.0,7.5,2.1
2,1.0,1.0,0,0,4,7,1670,0,1947,0,98125,47.7152,-122.282,425.0,6.2,1.7
3,1.0,1.0,0,0,3,6,1080,0,1942,0,98106,47.5515,-122.357,210.0,21.0,1.1
2,1.0,1.0,0,0,3,6,710,500,1951,0,98126,47.5202,-122.373,285.0,4.9,1.2
3,1.0,1.0,0,0,3,6,990,0,1966,0,98023,47.3074,-122.371,222.0,8.8,1.0
4,2.5,1.0,0,0,3,7,1120,600,1961,0,98092,47.2917,-122.188,200.0,9.6,1.7
3,2.0,1.0,0,0,3,7,1530,0,1995,0,98023,47.2974,-122.372,247.5,8.7,1.5
4,5.5,1.0,0,0,3,11,5400,1150,2006,0,98058,47.4302,-122.095,1500.0,217.4,6.6
3,1.75,1.0,0,0,3,6,1100,0,1942,0,98146,47.4864,-122.337,190.0,9.5,1.1
4,2.5,1.5,0,0,4,9,2020,1000,1921,0,98112,47.6467,-122.304,975.0,5.0,3.0
4,3.0,2.0,0,0,4,9,2070,1110,1925,0,98105,47.6583,-122.273,1130.0,4.6,3.2
4,1.75,1.0,0,0,4,8,1130,700,1958,0,98003,47.3348,-122.324,283.2,12.5,1.8
3,2.5,1.0,0,0,4,8,1880,660,1937,0,98177,47.7176,-122.36,650.0,8.1,2.5
3,2.0,1.0,0,0,4,7,960,810,1954,0,98133,47.7703,-122.343,449.5,6.6,1.8
3,1.75,1.0,0,0,3,7,1470,0,1987,0,98034,47.7315,-122.226,400.0,6.7,1.5
1,1.0,1.0,0,0,3,5,570,0,1942,0,98146,47.5098,-122.334,90.0,4.1,0.6
3,1.0,1.0,0,0,3,6,960,0,1950,0,98146,47.5006,-122.334,158.8,8.3,1.0
4,3.0,2.0,0,1,3,9,2220,720,2011,0,98136,47.5437,-122.395,870.0,7.1,2.9
3,1.5,1.0,0,0,3,6,1000,0,1989,0,98001,47.2976,-122.271,196.0,18.6,1.0
3,1.75,1.0,0,0,5,8,1340,1110,1940,0,98199,47.6536,-122.414,850.0,8.6,2.4
4,2.5,2.0,0,0,3,9,3310,0,2005,0,98052,47.6649,-122.08,775.0,5.1,3.3
3,2.5,2.0,0,0,3,8,1670,0,2001,0,98027,47.5307,-122.047,483.5,4.3,1.7
3,1.5,2.0,0,0,3,7,1620,0,1990,0,98019,47.767,-121.903,387.0,21.9,1.6
3,3.0,2.0,0,0,3,10,2990,0,1951,2003,98155,47.7602,-122.278,900.0,30.9,3.0
3,1.5,1.0,0,2,3,7,1240,0,1964,0,98106,47.5659,-122.36,336.0,5.0,1.2
2,1.0,1.0,0,0,5,6,670,0,1949,0,98118,47.561,-122.275,415.0,6.0,0.7
0,0.0,3.0,0,2,3,8,1470,0,2006,0,98133,47.7145,-122.356,380.0,1.0,1.5
3,1.5,1.0,0,0,3,6,1320,0,1909,0,98112,47.6231,-122.292,350.0,4.4,1.3
4,5.25,2.0,0,0,3,11,6110,0,2005,0,98059,47.5285,-122.135,1320.0,10.4,6.1
3,1.75,1.0,0,3,4,8,1320,1120,1945,0,98199,47.6474,-122.412,765.0,5.8,2.4
4,2.5,2.0,0,0,3,8,2900,0,2013,0,98059,47.4954,-122.152,527.0,6.7,2.9
4,2.75,1.5,0,0,5,8,1480,830,1908,0,98118,47.5502,-122.268,524.0,5.0,2.3
2,1.0,1.0,0,0,3,6,890,220,1937,0,98115,47.6925,-122.32,448.0,5.4,1.1
4,3.25,2.0,0,0,3,9,2500,1600,1981,0,98072,47.7302,-122.096,775.0,241.3,4.1
3,1.0,1.5,0,0,4,5,930,0,1910,0,98032,47.3745,-122.231,176.5,9.9,0.9
4,2.25,1.0,0,2,4,8,1620,800,1952,0,98146,47.4954,-122.366,750.0,11.1,2.4
4,2.25,1.0,0,0,5,8,1730,1140,1951,0,98112,47.6362,-122.282,1265.0,6.0,2.9
3,1.0,1.0,0,0,3,7,1480,0,1958,0,98146,47.505,-122.366,250.0,6.8,1.5
3,2.75,1.5,0,2,5,8,1960,0,1900,0,98122,47.6032,-122.285,759.0,6.4,2.0
3,2.0,1.5,0,0,4,7,1470,0,1926,0,98199,47.6398,-122.393,640.0,4.6,1.5
3,3.25,2.0,0,0,5,8,2100,360,1910,0,98115,47.6782,-122.311,990.0,4.2,2.5
4,1.75,1.0,0,0,4,7,980,980,1946,0,98125,47.7326,-122.291,395.0,7.9,2.0
2,1.5,2.0,0,0,3,7,890,270,2006,0,98133,47.7677,-122.315,275.0,1.1,1.2
3,2.5,2.0,0,0,3,8,1910,0,1997,0,98059,47.4956,-122.162,390.0,4.8,1.9
5,2.75,1.5,0,0,4,8,1710,1010,1913,0,98107,47.6612,-122.363,752.5,4.7,2.7
2,1.0,1.5,0,0,4,6,1020,0,1906,0,98107,47.6725,-122.396,450.0,5.0,1.0
2,1.0,1.0,0,0,4,7,900,0,1909,0,98117,47.6804,-122.378,473.0,5.1,0.9
3,1.75,1.0,0,0,3,7,1120,0,1973,0,98045,47.4418,-121.772,178.5,10.4,1.1
3,2.5,1.0,0,0,3,8,2340,0,1985,0,98038,47.4052,-122.028,485.0,59.1,2.3
3,1.5,1.0,0,0,4,7,780,630,1982,0,98023,47.2914,-122.368,215.0,8.4,1.4
4,1.75,1.0,0,0,5,7,1060,860,1919,0,98116,47.5747,-122.384,589.0,4.9,1.9
4,1.75,1.0,0,0,3,6,1370,0,1918,0,98028,47.7572,-122.228,325.0,10.0,1.4
3,2.5,2.5,0,0,3,8,1590,0,2004,0,98116,47.5903,-122.388,580.0,1.9,1.6
4,1.75,1.0,0,0,3,7,1850,0,1954,0,98198,47.4217,-122.333,181.1,7.5,1.8
3,2.0,1.0,0,0,4,7,830,600,1908,0,98199,47.6462,-122.384,345.0,4.2,1.4
3,1.75,1.0,0,0,3,8,1460,480,1960,0,98125,47.7027,-122.282,781.0,8.7,1.9
4,1.0,1.5,0,0,3,7,1270,0,1903,0,98122,47.6135,-122.307,402.5,3.6,1.3
3,1.5,1.0,0,0,3,7,1080,300,1948,0,98106,47.5292,-122.348,426.0,7.2,1.4
3,2.5,2.0,0,0,3,7,1720,0,2005,0,98065,47.5426,-121.879,389.0,4.5,1.7
6,3.0,2.0,0,0,4,8,2620,1430,1970,0,98027,47.4708,-122.015,670.0,36.2,4.0
4,3.25,2.5,0,0,3,10,3360,300,1909,1995,98112,47.6283,-122.312,1506.0,5.8,3.7
3,2.25,2.0,0,0,3,7,1870,0,1997,0,98056,47.4915,-122.167,288.4,3.2,1.9
4,2.0,1.5,0,0,5,7,1510,720,1908,0,98103,47.682,-122.349,700.0,4.6,2.2
4,3.0,1.0,0,0,3,8,1220,800,1968,2015,98199,47.6563,-122.401,830.0,6.0,2.0
